"","Entropy","evenness_log2","entropy","evenness","Node"
"1",0,1,0,1,1
"2",2.58496250072116,0.693147180559945,1.79175946922805,1,2
"3",3.12192809488736,0.682652004668079,2.16395565688206,0.984858661787546,3
"4",3.7887549139935,0.672187951569244,2.62616478646724,0.96976222427426,4
"5",3.80623892865339,0.659570945483401,2.6382837819336,0.951559732163347,5
"6",3.84109686608596,0.651368725879522,2.66244546298512,0.939726430616549,6
"7",3.86250747076252,0.654999511244925,2.67728616325076,0.944964546657748,7
"8",4.05111356016175,0.649714174022477,2.80801794235428,0.937339416857496,8
"9",4.21501826628863,0.64586890942758,2.92162802728663,0.931791872695533,9
"10",4.1995853673233,0.643504120239414,2.91093075688095,0.928380203061017,10
"11",4.24169888405263,0.641253144775535,2.94012162226534,0.925132731922117,11
"12",4.24587527592237,0.641884524912008,2.94301647651477,0.926043620913922,12
"13",4.28323461971539,0.639320400762991,2.96891200033247,0.922344371719911,13
"14",4.26298902569579,0.6362985207047,2.95487882391902,0.917984720345655,14
"15",4.29518144768875,0.633386042367169,2.97719291045884,0.913782902291402,15
"16",4.46140578372714,0.624200303456044,3.0924108403243,0.900530682317421,16
"17",4.63909929925765,0.621977804072781,3.21557859961806,0.897324293478808,17
"18",4.63490250791477,0.621415127808444,3.21266960553134,0.896512523222623,18
"19",4.74050812990428,0.61742093956912,3.28586984466465,0.890750127657374,19
"20",4.70848749684631,0.613250456404344,3.26367483314077,0.88473339227744,20
"21",4.80628232677243,0.613951068438108,3.3314610437774,0.885744161784139,21
"22",4.86682585674341,0.614260170785061,3.37342662087793,0.886190102207216,22
"23",4.87906630708087,0.615805083493281,3.38191105451813,0.88841894010997,23
"24",4.84987989235246,0.612121357667991,3.36168057343848,0.88310444712983,24
"25",4.96651325182331,0.613126012437322,3.44252465771494,0.884553857583349,25
"26",4.9699845517758,0.613554551371968,3.44493077948988,0.88517210857919,26
"27",5.03989224037533,0.612827653562364,3.49338709674211,0.884123416714042,27
"28",5.07269576750326,0.613857122663444,3.51612476908325,0.885608626680919,28
"29",5.12678088069789,0.617494905238104,3.55361371280438,0.890856837561212,29
"30",5.11280789200817,0.612992193998859,3.5439283750901,0.8843607983858,30
"31",5.10918044261383,0.609815323206565,3.54141401876979,0.879777542648211,31
"32",5.09785297161233,0.608463312748629,3.53356241418222,0.877827003865317,32
"33",5.13151192498704,0.609799432901504,3.5568930228145,0.879754617783902,33
"34",5.32584859014091,0.606426196038528,3.69159693434533,0.874888065689942,34
"35",5.30766384051548,0.604355594827357,3.67899222641328,0.871900819590927,35
"36",5.31873684453282,0.603528310971631,3.68666744792823,0.870707301274863,36
"37",5.30808246727584,0.60231933626611,3.67928239637193,0.868963119462649,37
"38",5.31832362989457,0.603481422633293,3.68638102936676,0.870639655701669,38
"39",5.32035101924569,0.601666834176878,3.68778630857938,0.868021757934344,39
"40",5.31569456219686,0.601140245656512,3.68455869850458,0.867262051287423,40
"41",5.31654208276302,0.601236089899513,3.68514615499548,0.867400325301499,41
"42",5.31011868573597,0.60050968201027,3.68069379545657,0.866352340242025,42
"43",5.29559920704942,0.598867705993342,3.67062965974179,0.863983469585145,43
"44",5.27883189493263,0.596971527421202,3.65900744462247,0.861247862162477,44
"45",5.27537505372204,0.596580600826339,3.65661134488371,0.860683874302718,45
"46",5.27373177134207,0.596394765624181,3.65547230833517,0.860415770778141,46
"47",5.26669582404305,0.595599085767433,3.65059536130228,0.859267847394676,47
"48",5.26298703302412,0.595179666721037,3.64802462326422,0.858662753616386,48
"49",5.26339913590153,0.595226270532084,3.64831027121179,0.85872998870347,49
"50",5.26269270284069,0.595146381565787,3.64782060912742,0.858614733287971,50
"51",5.26912439887276,0.595873727971316,3.65227872109827,0.859664072340237,51
"52",5.25527076840354,0.5943070512697,3.64267611619801,0.857403835632139,52
"53",5.24835747979023,0.593525242614843,3.6378841896873,0.856275924162852,53
"54",5.26144270258656,0.595005021777136,3.64695417497557,0.858410794221904,54
