"","empEntropy","evenness_log2","entropy","evenness"
"1",0,1,0,1
"2",0,1,0,1
"3",0,1,0,1
"4",0,1,0,1
"5",0.811278124459133,0.562335144618808,0.562335144618808,0.811278124459133
"6",0.721928094887362,0.500402423538188,0.500402423538188,0.721928094887362
"7",0.650022421648354,0.450561208866305,0.450561208866305,0.650022421648354
"8",1.14883485428092,0.502416706900947,0.796311640173813,0.72483409150576
"9",1.2987949406954,0.567998328578071,0.900256051268537,0.819448371872804
"10",1.65774272650489,0.57452984848531,1.14905969697062,0.828871363252444
"11",1.57095059445467,0.544449987672612,1.08889997534522,0.785475297227334
"12",1.49111485005519,0.516781027103409,1.03356205420682,0.745557425027593
"13",1.41829583405449,0.491543879287393,0.983087758574785,0.709147917027245
"14",1.70043971814109,0.507619076980428,1.17865499634165,0.732339525020296
"15",1.62668884970183,0.485602802387308,1.12753478981913,0.700576754845952
"16",1.55893853235028,0.465377825757896,1.08057384836485,0.671398281360604
"17",1.6737949406954,0.499665018280765,1.16018624397852,0.720864243979353
"18",1.89809337366954,0.508966017894461,1.31565807039855,0.734282749997343
"19",2.10218717094933,0.519038436894485,1.45712511055282,0.748814178938433
"20",2.28901798981866,0.528875455297932,1.5866263658938,0.763005996606219
"21",2.21924070463685,0.512753479134299,1.5382604374029,0.739746901545616
"22",2.15329123189048,0.497515915436446,1.49254774630934,0.717763743963494
"23",2.23127025460758,0.515532895349504,1.54659868604851,0.743756751535859
"24",2.27249945558669,0.525058863487976,1.57517659046393,0.757499818528898
"25",2.29248125036058,0.529675638391324,1.58902691517397,0.764160416786859
"26",2.44307418942857,0.534211372676227,1.69340998630119,0.770704098146478
"27",2.44547085340684,0.534735435825521,1.69507122718047,0.771460161453078
"28",2.39505947215343,0.523712302228345,1.66012872039654,0.755557141277374
"29",2.34619030122749,0.513026393877766,1.62625519235292,0.740140634292601
"30",2.48168411984332,0.517823475275468,1.72017235070979,0.747061359835806
"31",2.54313694950041,0.530646105506326,1.76276820632403,0.765560504881019
"32",2.66669278189516,0.534310484194017,1.84841058319019,0.770847085841689
"33",2.61834376848236,0.524623059777419,1.81489760086025,0.756871086676876
"34",2.57137471104219,0.515212129507019,1.78234113112204,0.743293984245619
"35",2.52580081843585,0.506080740698222,1.75075171595481,0.730120174894738
"36",2.64081133763946,0.510596954000861,1.83047093307553,0.736635693430053
"37",2.67405288261298,0.517024157401514,1.85351221625138,0.745908187902959
"38",2.72698319595716,0.527258154954709,1.89020071371206,0.760672725421424
"39",2.77815392718422,0.537151939916222,1.92566956178928,0.77494643992102
"40",2.80831801937457,0.54298412238722,1.94657771724517,0.783360500649489
"41",2.76747645726923,0.535087466950159,1.91826850362219,0.771968035010832
"42",2.72755107207682,0.527367952959895,1.8905943354433,0.760831130459005
"43",2.68855605667136,0.519828324587562,1.86356505045911,0.749953745996094
"44",2.78538155989952,0.521743231098461,1.93067937502801,0.752716372123134
"45",2.83311395098932,0.530684215096412,1.96376494733329,0.765615485397646
"46",2.86267832124802,0.536222059636721,1.98425740722314,0.773604906253163
"47",2.90806489347713,0.544723637009178,2.01571698179903,0.785870089768141
"48",2.87133419509719,0.537843433043891,1.99025720177697,0.775944053627117
"49",2.83534169674308,0.531101504879746,1.96530910302152,0.766217507298675
"50",2.86498155650069,0.536653489721564,1.9858538882447,0.774227328297057
"51",2.9491224679125,0.536901855909668,2.04417592375954,0.774585644964959
"52",2.95405631014794,0.537800085495518,2.04759580259436,0.775881516334044
"53",2.99588547539107,0.545415285167467,2.07658957054781,0.786867927136145
"54",3.0224165276733,0.550245390178213,2.09497949463453,0.793836295682121
"55",3.0994854998456,0.549900127180241,2.14839963540441,0.793338186467144
"56",3.12414888393687,0.554275820516816,2.16549499055034,0.799650977544271
"57",3.09162233265369,0.548505070923618,2.14294930323507,0.791325545723954
"58",3.05958825917149,0.542821695059191,2.12074497551903,0.783126167548836
"59",3.02805849923661,0.537227792781211,2.09889021131643,0.775055872473177
"60",2.99704080039614,0.531724738633011,2.07739038081771,0.767116643543826
"61",3.01529650916164,0.534963604106785,2.09004427387764,0.771789338700945
"62",2.98539020520948,0.529657729842297,2.06931480361223,0.764134580211988
"63",2.95596807921337,0.524437756776451,2.04892093993195,0.756603750956319
"64",2.97513289444287,0.527837912812869,2.06220497757423,0.761509139208307
"65",2.94670665825499,0.522794627114081,2.04250141210667,0.75423321594088
