"V1","V2"
"Mr Gridley","Mr Tangle"
"Lady Dedlock","Sir Dedlock"
"Bob Stables","Lady Dedlock"
"Bob Stables","Mercury"
"Bob Stables","Mr Tulkinghorn"
"Bob Stables","Sir Dedlock"
"Lady Dedlock","Mercury"
"Lady Dedlock","Mr Tulkinghorn"
"Mercury","Mr Tulkinghorn"
"Mercury","Sir Dedlock"
"Mr Tulkinghorn","Sir Dedlock"
"Lady Dedlock","Sladdery"
"Mercury","Sladdery"
"Mr Tulkinghorn","Sladdery"
"Sir Dedlock","Sladdery"
"Esther Summerson","Mrs Chadband"
"Conversation Kenge","Esther Summerson"
"Conversation Kenge","John Jarndyce"
"Conversation Kenge","Miss Barbary"
"Conversation Kenge","Mrs Chadband"
"Esther Summerson","John Jarndyce"
"Esther Summerson","Miss Barbary"
"John Jarndyce","Miss Barbary"
"John Jarndyce","Mrs Chadband"
"Miss Barbary","Mrs Chadband"
"Conversation Kenge","Miss Donny"
"Esther Summerson","Miss Donny"
"John Jarndyce","Miss Donny"
"Ada Clare","Conversation Kenge"
"Ada Clare","John Jarndyce"
"Ada Clare","Richard Carstone"
"Conversation Kenge","Richard Carstone"
"John Jarndyce","Richard Carstone"
"Conversation Kenge","Mr Jellyby"
"Conversation Kenge","Mrs Jellyby"
"Conversation Kenge","William Guppy"
"John Jarndyce","Mr Jellyby"
"John Jarndyce","Mrs Jellyby"
"John Jarndyce","William Guppy"
"Mr Jellyby","Mrs Jellyby"
"Mr Jellyby","Richard Carstone"
"Mr Jellyby","William Guppy"
"Mrs Jellyby","Richard Carstone"
"Mrs Jellyby","William Guppy"
"Richard Carstone","William Guppy"
"Ada Clare","Caroline Caddy"
"Ada Clare","Mrs Jellyby"
"Ada Clare","Peepy Jellby"
"Caroline Caddy","John Jarndyce"
"Caroline Caddy","Mrs Jellyby"
"Caroline Caddy","Peepy Jellby"
"Caroline Caddy","Richard Carstone"
"John Jarndyce","Peepy Jellby"
"Mrs Jellyby","Peepy Jellby"
"Peepy Jellby","Richard Carstone"
"Ada Clare","Mr Jellyby"
"Caroline Caddy","Mr Jellyby"
"Mr Jellyby","Peepy Jellby"
"Ada Clare","Esther Summerson"
"Ada Clare","Mr Quale"
"Esther Summerson","Mr Jellyby"
"Esther Summerson","Mr Quale"
"Esther Summerson","Mrs Jellyby"
"Esther Summerson","Peepy Jellby"
"Esther Summerson","Richard Carstone"
"John Jarndyce","Mr Quale"
"Mr Jellyby","Mr Quale"
"Mr Quale","Mrs Jellyby"
"Mr Quale","Peepy Jellby"
"Mr Quale","Richard Carstone"
"Ada Clare","Priscilla"
"Peepy Jellby","Priscilla"
"Mr Quale","Priscilla"
"Priscilla","Richard Carstone"
